shop_name,product_name,shelf_price,image_url
Lidl,"Ekologiška košė su uogomis nuo 6 mėnesių",4.89,https://imgproxy-retcat.assets.schwarz/-ss42CSE5xpJ5tWSgV_ddd_IX7h4IQSAPMN6FRDoS90/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzJBQUVGOUY2QjM0OTEzOUE0ODNEOEREMU/I2NjM3QjE0ODY5NzY4RTdDNzU2MjI1NUJGNjMwMDc4Mzg1NUMyQ0EucG5n.png
Lidl,"Smulkiažiedžiai gvazdikai",1.99,https://imgproxy-retcat.assets.schwarz/1f1Hm3chAI_XwkVL2aBYiBmHwkZwhY1FgjGk_XyZ1To/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0UxRDg4OTlCRjc3M0FBRTFDRTQ3RUIwQT/QwQTE4Q0UzOEExODk4MkRFQjIwNjY0OTdFMEFBMzYwQkYwRjM5MDYucG5n.png
Lidl,"Hiacintas",0.99,https://imgproxy-retcat.assets.schwarz/kC35wOLG5EjvS8t3cD2Uko-TfaLw_RaCGGfsMNbGOhM/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzYwNTFGRjY1MDQ0NTNENUY1MDk3OUNFOT/RBMDAxOUFCRDk0MEIxRDNGQkEzQUZFQkY2QTM4MUFDMkFCMTc1MTQucG5n.png
Lidl,"Dracena „Tutti Frutti“",9.99,https://imgproxy-retcat.assets.schwarz/bLE-_CD5NT7dgGzVFoeBzzaMsRG289BFlLjFHVf1WS8/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0FBMjU1OTVGNzMyREFBNzEwMkQyOUVDQT/Y4QzBGMzk1Q0VBQ0JCRDkxMjE3QTNENUYxNDc1M0EwRjQyNERDQTgucG5n.png
Lidl,"Lietuviška puansetija",3.49,https://imgproxy-retcat.assets.schwarz/x19q8MbB8utpXRM_chILUnSE-ztr1-0UXScoonD4ulk/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzY0NEQxRDBEQ0E5RERERkVCMzRCRjg4Nk/Q3NEQ3RDAzQzk0REM1ODFCRUI4MjkyRkMzMUQ0Qzc2ODJEMUQ2MUIucG5n.png
Lidl,"Žalieji augalai",6.99,https://imgproxy-retcat.assets.schwarz/UvyCnbtkhY6MPHI26RIxND92slj5DRD1CsW14I6A_6M/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzFDNTAzMTdDNjZBOTE2MTM5NDUyMjUyMz/A1NTUwMzU4QTdEOEM1Mjk3MEJBQjA3M0Q2MjgyQzMxNUU2ODRFNDMucG5n.png
Lidl,"Pusriebė varškė, 9 %",5.49,https://imgproxy-retcat.assets.schwarz/pPJTzgPfLj4ypLUbpbaKiUPkb3s8x9eTKV-Rczq--lI/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS8zNDJERjU5RDA1MDY1QkRCRjcwN0ExNjA/wNzFFQkJBRDRDRUEwMkM2NUYxOEYyODE2OUJBNzlGMjIwOTAzQzY0LnBuZw.png
Lidl,"Pudingas High Protein Side by Side",0.99,https://imgproxy-retcat.assets.schwarz/E-icw0NegyV6EGTDC6it9dNRw4ab5Uh8-f713q4_TqM/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzkzQzkyQzlCMzkxRTQxMEM3REIzRTE4ND/JCRTU1RkI5N0VDNzQ1RUYyRjRCMkRFNzBEOUZDMEI4MzM2M0QxMDEucG5n.png
Lidl,"Aliaskinių menkių filė be odos",3.55,https://imgproxy-retcat.assets.schwarz/RZc2upijrUWK7sE0iCJqw9DoSg7O4_EiVszO6TErK_Y/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS9FNDQ4MEM1N0M5Mjk4MjU5RTVBMjlCNzd/CRkJEMEY0OTA4OTk3OUUzRjU2QjlCODY5QjZCMjRGQTk3OTY0QzQyLnBuZw.png
Lidl,"Sviestas 82 %",1.99,https://imgproxy-retcat.assets.schwarz/KTbeFnHh98_C3Qiu69lu0zkTwYlwpaWzt6uAyrerjAY/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS82MTc2OEJFMzNCQUJFQjE0ODRENTUyNUZ/CQTJENDIzRTM3QTM1NTA5QUQxQjc0RjJGODFFOUZDRkJBOTg1REQxLnBuZw.png
Lidl,"Popieriniai rankšluosčiai Jumbo",2.99,https://imgproxy-retcat.assets.schwarz/x5gt2ReWPwa6i6DTqDNYhtQnmcgFmEXSnS5xJxKdCjY/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS9DRTE4RDcwRTYwMkY1QzkwMDE4RjFEOTg/wMDVFNTE1NDQyODk0MDc3MjIwODgyRDREQkFEMDVDRkNDOTBDMEMwLnBuZw.png
Lidl,"Pūkų rinkiklis GCA2000 80",9.99,https://imgproxy-retcat.assets.schwarz/etiUBho19hhQet3MbHVEZJfv3xCIYH8IyqDK02YMWB0/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzdEMEQxMzdCRjg5Qzc1NTJDNjkxQUJBMk/Q4ODY0QjIyMjE3QTc5QTRDQjU1OUM3RDRERDU0RkZFNzI1QkI1MzEucG5n.png
Lidl,"Kavos kapsulės",5.49,https://imgproxy-retcat.assets.schwarz/vd-afm_-bi5COXK3J1WM9pRCrKsQ6JVe6NLjIemUgR0/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS8zRUM2QUM4OUMyNEM1NzE0RThCNzI3ODV/ENUExRkI4M0VGNkU3NjY1MEU4NjIyMkY0QTE5RERGQ0UyNkJCNDM5LnBuZw.png
Lidl,"Šviežia kiaulienos sprandinė",6.49,https://imgproxy-retcat.assets.schwarz/EELH5pcFYZozmyjeYd3rDIGdnAuEmXjvQMqGihDjacg/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzFEQTY0QkQ2QjE0ODg5OUUwM0Q1MDQ5Mz/gwMTdERDAyRkI5QUQwOTYzQzg3RDQ3RjQ2QTU1OEVGQUI1Q0FCRjgucG5n.png
Lidl,"Majonezas",3.59,https://imgproxy-retcat.assets.schwarz/WVnuNWx3EUrFqYgS_wOvCnTS2BYqS27tt53uyqwAGWA/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzczREZFOTkzNTE2ODMxODFDNTBFRjNFQj/JGNDFEMjdCOTQzNzEyMzM0MDMyNUY1NkJBNjdENjQyMDVCMUREMTEucG5n.png
Lidl,"Tulpės",4.99,https://imgproxy-retcat.assets.schwarz/pycUZPbTrZZwDL1j21t5twaS0KsimdALtkAQ5RDvwEA/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzY0QTM1MTdDMjFCRkY2ODY4REU0NTk0QT/I4QUU5MUQ2RUZDMjZCNDc1N0Y4MkE4OUQyN0FBOUE1OERFNjY3ODMucG5n.png
Lidl,"Pienas 3,2 % UAT",0.79,https://imgproxy-retcat.assets.schwarz/OrjZT_BfU93_4mKYosTsCdCuFcZG7EH-8wCe7lPW24o/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0YyOEU4ODJBRkFGMzk2NDMwNUJEMDJCQj/UxQ0NCRkYzNkMxRDhERjkxRDE0NDNGMUM1OURERTE2ODQ0N0MwRkIucG5n.png
Lidl,"Gazuotas gaivusis gėrimas",0.95,https://imgproxy-retcat.assets.schwarz/iiK8eotZCvg2NT_vvKYLHGKONSM87PN0hR_IlXPjJjo/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS82NkU2NjY0QThDMTQ3NjJFMjAwRjhGNDk/xNDAzMzJEQzVDNTM0QzlEODlBMUI3RUNCOEQwMTc4Njg0NjI0M0Y5LnBuZw.png
Lidl,"Moteriškas rutulinis dezodorantas",2.29,https://imgproxy-retcat.assets.schwarz/DPWod9HpcdqLcyebRtnJTu4yHTDR_i5pG9tUjU2mNbo/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0ZBNTUzNjVFODAzRDNCNTgxOEI1Q0UwQU/I5NzI1NTNEQTgyQjg4MEQwQzQyM0Q0OEJEMzNCRjZCMTFEREJFMUQucG5n.png
Lidl,"Vienkartiniai skustuvai Simply Venus",2.69,https://imgproxy-retcat.assets.schwarz/g21_w95xOpUPAdgm-NA2y8giz7biIKADzeysUjhkISU/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS9GMjg4RTc3NDlERjEwREJGQjE4MUFBOUI/1Mjg5NDIwMDEwMDVBNEUxM0IxMkVCQjM1RjZDMUQ3MjNDQ0UyRDhBLnBuZw.png
Lidl,"Skystas skalbiklis Mountain Spring arba Color",14.99,https://imgproxy-retcat.assets.schwarz/G6dvl1G7QEhfLUomFjeo0ktetb4lR0wuGYkQlukmCUY/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzVBNjY4QjY4ODhENTRBQzI4REU2NkQ4Mz/U2OTRFMkY4MkU1OTRBNjJBOUE1RUY4QkI5MEZDODczMUVFNTgzMDkucG5n.png
Lidl,"Minkštiklis",3.59,https://imgproxy-retcat.assets.schwarz/dFvQjcgc4-NIvMIKfOo_RYC4tEAIcNl9XFJ96dJsYYQ/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzdGRTJENDAyMEU2NjdDQ0E5Mzg5MERCQz/lBOTNGOEUxRUFDRkUxNkQ5NzNBRTY4RkNDRDNCRjRGODJCQjA0RkUucG5n.png
Lidl,"Indų ploviklis Pomegranate",4.49,https://imgproxy-retcat.assets.schwarz/SyuF4yGK2rR7_IQI4vc2zi4seFTEv5JsWRSM8mNvJUc/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50Lzc5NjYwMkYyREY2RDBCQzk1N0QwNjExOD/ZERjFERjg0N0VFMjdERUU0MDQxOTZFQjNERTlDQkI2NURFOEE2RDYucG5n.png
Lidl,"Vynuoginiai pomidorai",3.49,https://imgproxy-retcat.assets.schwarz/FyiEwk2exM_53hrH5p7X30fqosdXNvTq_6qDiwwTFmU/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0I4Njk5RjJGMDJDRTFCRTZBMzJGNjE3N0/U4NUNENUJCODM3MDg4Qzg0NEI1NEFFOERFN0IyMTJBMTY2MEMzMTYucG5n.png
Lidl,"Pyragas „Panettone“ su šokolado gabalėliais",1.29,https://imgproxy-retcat.assets.schwarz/YEuSqqx0K6EHJprKhP4YSkI5GNJN5iBeMn1iTknODnA/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0Q1MjRBRjQxNzExNDhFMkEzM0VBREZGMj/ZDQzZCOTFGMTAyNUE0RTFCNDc0RTE5NTc3RkQ5NUExQ0UxN0JFMjgucG5n.png
Lidl,"Šokoladinis Kalėdų Senelis",0.99,https://imgproxy-retcat.assets.schwarz/qJrb53H0Bl6GXU_0HLdLp4x1eYjQk9yoDijANVT8GA8/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzM4NjU3NTZCNEREMjIxMEU0QkE2QjFDNz/k3RDMxRTE4MDBBQ0FCNjU4OTU3NTk2NEQzOTU0MzU0QTQ0N0ZFQTMucG5n.png
Lidl,"Šviežios vištienos filė juostelės",3.99,https://imgproxy-retcat.assets.schwarz/Gu64eZzhhCexoRVBz-adD6M1oeJMDi0UMJITShr2F0A/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS80REE2MjI3NzcwQkJDREI2NkJDNjQ5OUU/5QzUxNDczNUVGRUY0QTI3QUE0MEUzQUJGNzFDOEIzNjQ4MTVDQTJBLnBuZw.png
Lidl,"Švieži ančiukų ketvirčiai",5.99,https://imgproxy-retcat.assets.schwarz/dvR7RkJDnlMOCCfsYzdPH1hdNbtIE169rxxqBsbs5l0/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzAyQTE1Njk5NUEzQTA4RTUyMEM4RUFCMj/BBQUY3REFGRTI5NTU2RkYxQzI4MUVDRjlCQkU2QTBEQ0YzM0M0RkIucG5n.png
Lidl,"Marcipaninė duona",1.99,https://imgproxy-retcat.assets.schwarz/oQUDFdkE1TGEHWCoioifAoQ4VD4zGpsmlW_3xDu-Whg/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzQzRDYyODA3NEMzMzBCNTk2QzlFMzU2MU/I5QUY5RTExQTE1Q0Q0MEU0RkZEQ0ZCQzE4MUY4NDA5QzZBQjMxMDYucG5n.png
Lidl,"Pinigai iš pieninio šokolado",2.29,https://imgproxy-retcat.assets.schwarz/GMSw6pL6IanNExzh38gW545NGWSLMQnmbS5U6BKqNmE/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzZBNUI4MDlGNUE0NzZENDY3QUM2MjMyMU/NCMTc5RjU0OEYwOTYzRUY1NzVCRjc1MDRGMjgwRTM2OEY4N0RCMUUucG5n.png
Lidl,"Lietuviška salota su šaknimis",1.49,https://imgproxy-retcat.assets.schwarz/ErpEg-0l-CM_qgcpidpr42gU4UNugQMDvQblLIEsiIk/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzM1OERENDdCM0NCN0FFQzY0RjEzNDE3NU/FBNjNCOTQ5NTQ1NDJBOEQwMDU4OTdFRTk5OTc3MEM1RTY0NzE1MjYucG5n.png
Lidl,"Sluoksniuotos tešlos kibinas su kiauliena ir saldžiarūgščiu įdaru",0.99,https://imgproxy-retcat.assets.schwarz/ckAFM7xXjFVQGgyOJmrw-nSLzhiG6AM_wEDsLKWBEfM/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS84RjM3NzY5MjU4NDBFOUQ3NkM3NzY0M0M/3MTYzMDQ3NDAzODExQzVBQzYxNDYzREEyNTBDQTFGMjNDMkRBRDkzLnBuZw.png
Lidl,"Agotos juoda duona su saulėgrąžomis",1.29,https://imgproxy-retcat.assets.schwarz/ArXEwh5PS-8kuomlFXCAPEpRsNjTtW28E_UVWs_2NJo/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzVDRUE5QTYzNkEzQ0I3NTIzRDY5QkFBQU/Y2MTZBNjM5ODdFQkE0QTM1RUM5OUIyOTZFMUEyRDNEQ0Y0MzA1QUUucG5n.png
Lidl,"Klasikinė „Ciabatta“",0.79,https://imgproxy-retcat.assets.schwarz/lfu4Ka4VnJ45ZJb17WSTpOTsLZLmJ1jLWZb6fpD6YJ0/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzdFMDkzNDQ4Qjk3RERGMDIzRTAzQjlCN0/E5Q0MxMjFFMzFBREVDQ0QxNzE3RkY3NDA0QjlCQjg4NzhEODY4RjYucG5n.png
Lidl,"Negazuotas natūralus mineralinis vanduo",0.49,https://imgproxy-retcat.assets.schwarz/C7DDlG5Xhksk79oLqmNsmiZ-mkAc9IKxGxKdU70mw30/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzgwRDg5RUE2MkI4M0E0NDI3MUVFRkJGQk/YzQTYwRDlCQTE1RTFEMDQ2Q0Q2QUU0RTk5QjFFRDA5Q0NBNkY2QkIucG5n.png
Lidl,"Vingiuotai pjaustyti bulvių traškučiai",2.29,https://imgproxy-retcat.assets.schwarz/zbtbq4E5vvlCNHw8n_Igy-ETprZ_lSP6eNZhXxLtidw/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzRGRUY0QThFNDdCNkRDMDgwODk0MTlDRj/lGMjhDRERBRUQ1M0JGNEU1MzA5NzQ2MjhFQkMwQURBMzU3QkFEMEQucG5n.png
Lidl,"Virtas kumpis",2.99,https://imgproxy-retcat.assets.schwarz/gA0EDEj-IGVGaNTvnaJDftv8UzCYSWn370zbwa9V_dA/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0RDNEQwQzQ3NDk0NTMyRUU5RjdCQ0Y3N0/QyOUM4N0U5RjgwQUFBRDE0OTYwRjM5OTM5OTc0RDRFRjI2N0Q0NTgucG5n.png
Lidl,"Karštai rūkytas „Didysis“ servelatas",2.99,https://imgproxy-retcat.assets.schwarz/g0tnzbcyftPhondBhh_WzdLz_EOl3XHjboZWFm4rPLw/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzFDMTQ3NzJBNkUxNTQwRkMwNkQxMTExN0/RGMTU0QkVGQkQyNUJFMzcyQzdBN0ZGMDkxM0QxRDlEM0EzMzNEQUYucG5n.png
Lidl,"Karštai rūkytos kiaulių knyslės",1.99,https://imgproxy-retcat.assets.schwarz/rd9CTVeUEAyUTGua0SCfndjvAVi9O4I9orlLfsHM7xQ/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS9GRDY2NzA1MjFDMkY0MkJERkQ3RDBGRTM/5Q0Y4MEU1RkE3QTM0RkY1QjNDQTBENDM5RDdDRTJGMzg5Mjc4MDY4LnBuZw.png
Lidl,"Karštai rūkytos „Medžiotojų“ dešrelės",1.79,https://imgproxy-retcat.assets.schwarz/9ZDvozS6jc2bRHvD9DcVS11SjTjLn7aMmcRlu7OGV9w/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0YwQUZDMjQzMTRFN0FERTFEMDRGNTU0QT/UxQzU3NUZCRDVGQTkwRkExODMzQ0JBODgzODExRUI5MUY2RDJGNkMucG5n.png
Lidl,"Jautienos užkandis",2.29,https://imgproxy-retcat.assets.schwarz/JT4fEe3MdSf5SoO8AgLmgwbrR00whMBXLdavqZwtGpQ/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS9EMkVBNUIyMUEyNTQ2RjI0QkM1MzRGQUM/0NkY0NjRCMzBBREMzOTI1MThBOUEyNUI1OTBFMEE2OTNFOEY3MEQwLnBuZw.png
Lidl,"Graikiškas jogurtas be laktozės",1.09,https://imgproxy-retcat.assets.schwarz/oo-6NMerpvmgs20C1MBQiFS7KwkTogPP3aHixIZnIGQ/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS83NTZDM0U5OUNBQTk2Q0JBNDVFQ0M5OTk/wRDNBRDY5RTRBQTg5MDMxNTE4QTcwMDUxRTFGMjBCNENBMjIxMDBBLnBuZw.png
Lidl,"Karštai rūkyta „Panevėžio“ filė griežinėliais",1.19,https://imgproxy-retcat.assets.schwarz/ep384iifChtQgYgJ39GvSGvMtvbGZ8SDSWBiOu1SqQU/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzM0ODI4MTlCMjQ0NDM3MjczMDY1RjA0MD/lCODU3RjBCMjhBQkU1OEFCODIxODM3NEVGMzcwMTEyNTExNEQ3MTQucG5n.png
Lidl,"Kepenų paštetas",0.99,https://imgproxy-retcat.assets.schwarz/565KAgv_lrItf0m7rD_dMV3rukJ-MIxx52rg7qULdlQ/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS9GMkU5MjZCQUYxMURDOUE2QkFEOEFGRUV/BOEU4RUVCMDVDRTk1NDM1NDc3OTRBOTFFOUZEODcwQzM3RTc1RTk4LnBuZw.png
Lidl,"„Kyjivo“ kotletas",2.29,https://imgproxy-retcat.assets.schwarz/8wdMJhAlty6SCbfkhMC9-MKSwR6pZIjdtfsxM55Odvo/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS8xRjg3MkY2RDA2MUZCMjJCN0U2NzQ4Q0E/2QkM2ODJGNTIzNEZGMDM3MENCRTE3MTU0OURGMUM2MkM0RjJGODRFLnBuZw.png
Lidl,"Geriamasis jogurtas",1.99,https://imgproxy-retcat.assets.schwarz/IQrpedwLUbp1CvuVY7FKJnTLo0xpJFVPyRNDMJQ7dx8/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS9GOUMyRjVCMjhEODVCMEYzQzYyNUJFMER/GMzMxMURBQzdEODRFOUUxMTZGMDM0QUM0OTVGNjRGMjhFNjAxQTUzLnBuZw.png
Lidl,"Čederio sūris riekelėmis",3.49,https://imgproxy-retcat.assets.schwarz/3FSDRC63lAmujkf-z0aDLelb9URPzfPXUXWUoBZBsjY/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzU1OTEyQ0MxQjQ3QUU0MjdDNjcxOUQ2OT/Q1ODVDODZDNDZCQ0M1MTAxQUJDODFCODE2MjA0OUE3QzUwQjA3NkYucG5n.png
Lidl,"Juodojo šokolado ledai",0.89,https://imgproxy-retcat.assets.schwarz/4xD6zwW5MEqMwlS0sSNYalRvcA0ixsxzCbljhWpk7HI/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS9GODhERjJEMjFEQTRCQjZEREU2N0VBNDJ/FNTcyNEU5RjM5MTRDMzkwOUZBOUUxM0UxMUI3Qjg5MEFBRUIwMDk5LnBuZw.png
Lidl,"Vištienos filė kepsneliai tešloje",3.99,https://imgproxy-retcat.assets.schwarz/LNNGvpuUUOPwp2ijpQGFnmqX00k9cYHwY3pKPzKdjbo/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0MzRERENzg0OEI1MDdBOTU4OTEyOEFCRk/Q2NERGMUU4MzlGQkYwNkE1NDcxNDgwQUNFQTAzMjcwQTgxRDNGNUQucG5n.png
Lidl,"Mini spurgytės",3.29,https://imgproxy-retcat.assets.schwarz/_69sTWLILPgNuif2rgsojXBr_0UbTITV8mt51ZJ9kmk/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0JDRjhEREZEMzNEMUU5M0Q1MTc2QzdDMU/U1QjZBM0ZEQ0Q5QzZGREFENjczOTNEMEEwNEYxM0FBMEM4N0I4QkUucG5n.png
Lidl,"Skandinaviška silkių filė aliejuje „Classic“",3.59,https://imgproxy-retcat.assets.schwarz/IbNHJ6t0Jmcqc_XYwwKvLXv90KNE4EkSdpxWqEarS_4/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0U1NDE4RDE1RjhFNkNCODRDMEM5QzNEMT/MyMkE3MTJBQ0EwMUE0MkFEMDEwRkJFOERBNUQ3NkFBQjMwQkQxRjcucG5n.png
Lidl,"Pica su didesniu baltymų kiekiu",NAUJIENA!3.99,https://imgproxy-retcat.assets.schwarz/QTLnD5UYShRVQ3-QoFtGYKlZz0axkxX57IdaGYqQTIM/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzZBRTA0RjhCMUJCQUEzRTRDMzRGOTg5Nk/VDQUFDOEZBMjlEQUM1QkVDNjlFMTYxODg5RkUzMzJFMTI2QzU5RTgucG5n.png
Lidl,"Smulkinta karšio filė",3.49,https://imgproxy-retcat.assets.schwarz/f0HP58zAtg3SPhYrbxx0OwRm56XPpyyvccrYH-7PeJ8/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS84MDRENUY1QUVEMzI5Q0IzNEJEMEQwMDl/BMjVBQzc4NEZCMzJGRDdDMkRDOTc0N0EwNzAyNTExODlFQTQ0MjU0LnBuZw.png
Lidl,"Virtos baltakojės blyškiosios krevetės",4.89,https://imgproxy-retcat.assets.schwarz/f3zvcS4Or2NTuw-vOso6-8-SKiV9VulCVByvOSN9ZpQ/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS8yM0VFNjJBNkVFMTU1ODE4NTY3RERFNzQ/zNUNCMDkzQTM1MjA1RUNERjI1RkY1RjY1MzU1RTAwOEUyRDNENTE3LnBuZw.png
Lidl,"Karštas sulčių gėrimas",1.49,https://imgproxy-retcat.assets.schwarz/Cvob0ygXDiWotnQY5Cse76xle6ZFzFIUAsBnKMHhdb4/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50Lzc4OUZEQkY3RjcwMkU2NDAyRDNEMzc0RU/Q2NDRCRkM1NUM2RTU5NjI5NDczMkRCQjVBQUFFNzY2MkI0RjNCMDEucG5n.png
Lidl,"Crema kavos pupelės",14.99,https://imgproxy-retcat.assets.schwarz/KofDyau0Dwxm1hj7TgTKItgVAQR5TZ9wtWd-NLG-y4w/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzkyQTNBRTgwMTM4ODc1MzdDQUMwMjc3NU/U2NENENTU0OEI0RUVCODg4Q0NEMUI4RTE0REM4MTdEMjNDMjMwNzAucG5n.png
Lidl,"Malta kava",6.19,https://imgproxy-retcat.assets.schwarz/hzoUnHe_DqIb9OcGZbYiXCpHdGj6_EL1vW27b3iI2Sk/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS9DQUM4NTIwRjE4OTM3NDhGODREQTk4MjE/4MUIwRDYzMDcyQUM1MzBEQkI5MEMwNjY2M0ZCNDcyNzdFRjAwNjQ5LnBuZw.png
Lidl,"Kavos kapsulės Dubai Style",4.69,https://imgproxy-retcat.assets.schwarz/2_FB_8r5TKzNjCC49lCMcoKk59_NNDP6zb4s6twPhXA/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS9EREI2RDFDQjY3QTAyODJCNjVCMzZENUE/wNDFFNDVENEE2M0FBQTZDNTY2NUJCMzhBNkRGMjQ1REQ2NzI3QzI1LnBuZw.png
Lidl,"Zefyrai",1.49,https://imgproxy-retcat.assets.schwarz/LVfiYZezsrL7HJzmeOXMPqFMpBmPjKY2d8uskbcwnsk/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS9CMDRCQTg0OUQ1MDkyNjUzMjJDMDA3ODM/3NzQ1RkU5QjQyMEZEMkNCOEI1NjY3RTExM0Y2ODU2NDk3MTY4REIxLnBuZw.png
